ID;EDAD;TRABAJO;ESTADO_CIVIL;EDUCACION;INCUMPLIMIENTO;VIVIENDA;PRESTAMO;TIPO_CONTACTO;PERIODO_AFILIACION;CAMPANA;NRO_DIAS_CONTACTO;CONTACTOS_PREVIOS;RESULT_PREVIO;INGRESO;MONTO_DEUDA;Celular
38148;37;housemaid;divorced;high.school;no;no;no;cellular;202407;1;999;0;nonexistent;13705.76378;12814.03631;964534455
38151;55;unemployed;married;university.degree;no;yes;yes;cellular;202407;1;999;0;nonexistent;13614.76378;27440.64597;927731173
38152;35;admin.;married;university.degree;no;yes;no;cellular;202407;1;999;0;nonexistent;13505.76378;26280.12253;949049078
38153;37;unknown;single;university.degree;no;yes;yes;cellular;202407;1;999;1;failure;13712.76378;17745.93156;939621709
40554;64;retired;married;professional.course;no;yes;no;cellular;202407;2;999;0;nonexistent;11549.42283;33250.92622;927663126
40555;72;retired;married;professional.course;no;no;no;cellular;202407;1;999;1;failure;11355.42283;12224.84827;916198515
40556;34;admin.;married;university.degree;no;yes;no;cellular;202407;1;18;2;failure;11302.42283;26671.62848;904700929
40559;37;admin.;married;university.degree;no;yes;no;cellular;202407;1;999;1;failure;11329.42283;17263.25292;904940297
40560;24;student;single;unknown;no;yes;no;cellular;202407;1;5;1;success;11283.42283;25664.1209;925390890
40561;24;student;single;unknown;no;yes;no;cellular;202407;1;17;4;failure;11246.42283;13936.51647;911547369
40562;60;admin.;divorced;professional.course;no;yes;no;cellular;202407;1;999;1;failure;11268.42283;20950.13631;990270231
40563;71;retired;married;high.school;no;no;no;cellular;202407;1;999;0;nonexistent;11269.42283;14288.33624;905484457
40564;59;admin.;married;university.degree;no;no;yes;cellular;202407;1;3;1;success;11373.42283;22456.67004;901358709
40565;45;blue-collar;single;high.school;no;yes;yes;cellular;202407;1;999;0;nonexistent;11317.42283;10049.50013;941022717
40566;24;student;single;unknown;no;yes;no;cellular;202407;2;999;3;failure;11525.42283;32878.81345;900947311
40567;24;student;single;unknown;no;yes;yes;cellular;202407;1;10;1;success;11277.42283;20639.86762;911446454
40568;37;admin.;married;university.degree;no;no;no;cellular;202407;2;6;2;success;11263.42283;25229.31935;938232410
40569;70;retired;divorced;professional.course;no;yes;no;cellular;202407;4;999;0;nonexistent;11351.42283;8637.309874;917425873
40570;34;admin.;married;university.degree;no;yes;no;cellular;202407;2;999;0;nonexistent;11437.42283;29228.10424;956069532
40573;12;admin.;married;university.degree;no;no;no;cellular;202407;1;999;0;nonexistent;11472.42283;25415.45407;932635350
40574;22;student;single;high.school;no;no;no;cellular;202407;3;5;1;success;11289.42283;9675.859251;972920729
40576;80;retired;divorced;basic.4y;no;no;no;cellular;202407;2;7;1;success;11608.42283;25733.19044;953040419
40578;71;retired;married;high.school;no;yes;no;cellular;202407;1;999;2;failure;11486.42283;9898.717811;929203081
40580;35;services;married;university.degree;no;yes;no;cellular;202407;1;999;0;nonexistent;11513.19748;32819.14978;971327547
40581;58;retired;married;basic.4y;no;yes;no;cellular;202407;1;999;0;nonexistent;11573.19748;17702.18195;942542024
40585;55;management;divorced;university.degree;no;yes;no;cellular;202407;1;999;1;failure;11255.19748;8455.163026;947937967
40586;39;management;married;university.degree;no;yes;no;cellular;202407;3;999;0;nonexistent;11342.19748;19999.69306;949342234
40587;60;retired;married;university.degree;no;no;no;cellular;202407;2;6;1;success;11271.19748;9908.20435;959206984
40588;32;services;single;university.degree;no;no;no;cellular;202407;3;999;2;failure;11475.19748;20754.00123;981855542
40589;38;technician;married;university.degree;no;yes;no;cellular;202407;1;999;3;failure;11484.19748;10575.09424;938403446
40590;47;management;married;university.degree;no;no;no;cellular;202407;1;17;2;success;11490.19748;11442.06128;909611438
40591;57;admin.;married;basic.9y;no;no;no;cellular;202407;2;999;1;failure;11524.19748;18558.22291;904933618
40593;78;retired;divorced;high.school;no;no;no;cellular;202407;1;999;2;failure;11630.19748;31666.09611;954861515
40596;32;services;single;university.degree;no;yes;no;cellular;202407;1;6;3;success;11529.19748;32907.52795;927328468
40597;32;admin.;single;university.degree;no;yes;no;cellular;202407;2;10;3;success;11367.19748;33050.99861;929604423
40598;39;management;married;university.degree;no;yes;yes;cellular;202407;7;999;1;failure;11266.19748;25852.16148;979684507
40599;43;unemployed;married;basic.9y;no;no;no;cellular;202407;2;9;1;success;11339.13199;32654.74393;968181855
40600;67;retired;married;professional.course;no;no;no;cellular;202407;2;999;0;nonexistent;11295.13199;8556.560754;941777765
40601;49;admin.;married;university.degree;no;no;no;cellular;202407;6;999;3;failure;11280.13199;11309.08007;921440903
40603;59;services;married;professional.course;no;yes;no;cellular;202407;3;2;4;success;11553.13199;26036.87353;911404097
40604;51;unemployed;married;high.school;no;yes;yes;cellular;202407;3;999;0;nonexistent;11275.13199;12308.52906;906715558
40608;34;technician;married;professional.course;no;unknown;unknown;cellular;202407;1;6;4;success;11644.13199;16313.39156;980624146
40610;46;admin.;married;basic.9y;no;unknown;unknown;cellular;202407;3;999;4;failure;11503.13199;24194.628;938251668
40611;30;admin.;single;high.school;no;no;no;cellular;202407;3;6;1;success;11369.13199;14899.36074;903257267
40613;51;technician;married;professional.course;no;yes;no;cellular;202407;2;999;2;failure;11322.0981;11805.92105;966037783
40617;22;admin.;single;university.degree;no;yes;no;cellular;202407;2;999;3;failure;11591.0981;16401.36454;968929396
40618;33;admin.;married;university.degree;no;no;no;cellular;202407;3;999;0;nonexistent;11352.0981;7422.722051;939910290
40620;43;entrepreneur;married;university.degree;no;no;no;cellular;202407;1;3;1;success;11562.0981;14994.10069;916930583
40624;34;services;divorced;high.school;no;yes;no;cellular;202407;1;999;1;failure;11568.0981;11364.19363;994164222
40626;34;unemployed;married;university.degree;no;yes;no;cellular;202407;5;999;0;nonexistent;11350.0981;30511.46887;901378228
40628;32;admin.;married;high.school;no;unknown;unknown;cellular;202407;1;6;4;success;11601.0981;12177.13072;941050411
40630;27;services;single;high.school;no;no;yes;cellular;202407;1;999;0;nonexistent;11477.0981;23442.3247;945152412
40631;34;admin.;married;university.degree;no;yes;no;cellular;202407;2;999;0;nonexistent;11307.0981;11121.79809;993366671
40632;80;retired;married;basic.4y;no;yes;no;cellular;202407;7;999;0;nonexistent;11655.0981;23647.6998;953035099
40633;30;services;single;university.degree;no;yes;no;cellular;202407;1;999;0;nonexistent;11370.0981;12090.17454;940813172
40634;47;technician;married;basic.6y;no;no;no;cellular;202407;2;6;3;success;11398.0981;30896.83352;959908216
40636;39;blue-collar;married;basic.9y;no;yes;no;cellular;202407;3;999;0;nonexistent;11406.0981;17967.92446;915014900
40638;66;retired;married;unknown;no;no;no;cellular;202407;1;999;1;failure;11535.09591;32661.22882;946578714
40640;80;retired;divorced;basic.4y;no;yes;no;cellular;202407;1;999;0;nonexistent;11669.09591;18755.41785;998075854
40641;48;services;married;high.school;no;no;no;cellular;202407;1;999;0;nonexistent;11445.09591;31946.11174;929201760
40645;36;management;divorced;university.degree;no;no;no;cellular;202407;3;6;1;success;11632.09591;29504.88346;985300203
40647;35;self-employed;single;university.degree;no;yes;yes;cellular;202407;1;999;1;failure;11668.09591;19071.4941;927673855
40648;26;admin.;single;university.degree;no;yes;no;cellular;202407;1;999;1;failure;11343.09591;15312.25352;982974206
40649;26;admin.;single;university.degree;no;yes;no;cellular;202407;1;999;0;nonexistent;11501.09591;8695.137885;920827721
40650;39;entrepreneur;married;university.degree;no;yes;no;cellular;202407;3;999;0;nonexistent;11354.09591;10754.12316;988125833
40651;66;retired;married;unknown;no;no;no;cellular;202407;5;999;0;nonexistent;11657.09591;6695.08006;961451101
40653;42;admin.;single;high.school;no;no;no;cellular;202407;1;14;1;success;11420.12553;17090.90199;952453870
40654;44;management;married;university.degree;no;no;no;cellular;202407;1;3;3;success;11453.12553;16408.90512;929770036
40655;45;unemployed;married;high.school;no;no;no;cellular;202407;4;6;2;success;11369.12553;18067.24565;918677358
40656;38;management;married;university.degree;no;no;no;cellular;202407;2;999;1;failure;11682.12553;14733.3767;936525177
40658;44;management;married;university.degree;no;no;yes;cellular;202407;1;999;2;failure;11631.12553;13302.99023;959530203
40660;46;services;married;university.degree;no;yes;no;cellular;202407;1;999;0;nonexistent;11497.12553;29653.20605;936763907
40662;31;student;single;unknown;no;unknown;unknown;cellular;202407;2;6;2;success;11427.12553;25345.86173;924063779
40663;27;student;divorced;unknown;no;no;no;cellular;202407;1;999;0;nonexistent;11420.12553;7038.343802;972063739
40664;28;management;single;university.degree;no;yes;no;cellular;202407;3;6;1;success;11453.12553;10679.37934;908834900
40666;45;unemployed;married;high.school;no;no;no;cellular;202407;2;999;0;nonexistent;11305.12553;32367.36;939956325
40667;26;admin.;single;university.degree;no;yes;no;cellular;202407;1;999;0;nonexistent;11384.12553;12109.44035;989980300
40668;80;retired;divorced;basic.4y;no;yes;no;cellular;202407;4;999;0;nonexistent;11566.18708;23968.95448;900148978
40669;38;technician;single;professional.course;no;yes;no;cellular;202407;3;22;1;success;11617.18708;6930.279639;929011108
40670;80;retired;divorced;basic.4y;no;yes;no;cellular;202407;3;999;0;nonexistent;11373.18708;23137.11475;973524291
40671;29;admin.;single;high.school;no;yes;no;cellular;202407;1;6;2;success;11716.18708;32720.73056;947813328
40672;60;admin.;married;professional.course;no;yes;yes;cellular;202407;1;6;1;success;11667.18708;24236.52918;964898336
40673;45;unemployed;married;professional.course;unknown;no;no;cellular;202407;1;6;2;failure;11525.18708;11069.21778;943801404
40674;45;unemployed;married;professional.course;unknown;no;no;cellular;202407;1;999;0;nonexistent;11378.18708;10749.54539;909835720
40679;58;technician;married;professional.course;no;yes;no;cellular;202407;1;999;0;nonexistent;11537.18708;33385.48789;952129492
40681;33;admin.;single;university.degree;no;yes;no;cellular;202407;1;999;0;nonexistent;11611.18708;8146.083812;949280031
40682;65;technician;married;professional.course;no;no;no;cellular;202407;1;999;0;nonexistent;11433.18708;25542.03164;943772138
40683;26;technician;single;basic.9y;no;yes;no;cellular;202407;1;999;1;failure;11347.18708;33563.37189;952709537
40684;34;admin.;single;high.school;no;no;no;cellular;202407;1;12;1;success;11318.18708;10441.10306;989317450
40685;27;admin.;single;university.degree;no;no;no;cellular;202407;3;3;1;success;11593.18708;12407.00668;912742495
40686;38;technician;single;professional.course;no;yes;no;cellular;202407;2;6;1;success;11394.18708;7912.598672;945317023
40687;80;retired;divorced;basic.4y;no;no;no;cellular;202407;1;9;3;success;11558.18708;26401.14793;934390196
40688;38;services;single;high.school;no;yes;no;cellular;202407;1;9;3;success;11418.18708;20280.12777;934889388
40690;29;admin.;single;university.degree;no;no;no;cellular;202407;4;6;1;success;11358.28066;9245.119673;998910456
40691;64;retired;divorced;basic.4y;no;yes;yes;cellular;202407;2;6;2;success;11505.28066;17316.20314;907682616
40692;29;technician;single;professional.course;no;unknown;unknown;cellular;202407;1;3;2;success;11666.28066;17802.61508;999683368
40693;38;services;single;high.school;no;no;no;cellular;202407;2;999;0;nonexistent;11624.28066;26070.59142;947547893
40694;28;services;single;high.school;no;yes;yes;cellular;202407;1;999;0;nonexistent;11534.28066;33228.33302;974817901
40695;31;student;single;unknown;no;yes;no;cellular;202407;1;999;0;nonexistent;11587.18708;16998.4827;933220561
40696;32;technician;married;university.degree;no;no;no;cellular;202407;2;999;0;nonexistent;11337.18708;26555.4388;927003339
40699;29;technician;single;professional.course;no;yes;no;cellular;202407;7;3;5;success;11385.18708;7537.01148;961108888
40701;23;student;single;basic.9y;no;yes;no;cellular;202407;1;999;1;failure;11331.18708;7864.282493;987008085
40702;29;technician;single;professional.course;no;no;no;cellular;202407;3;999;2;failure;11623.18708;28066.40663;947057146
40704;71;retired;married;high.school;no;no;no;cellular;202407;1;999;0;nonexistent;11539.18708;20545.52793;959979557
40706;31;blue-collar;single;basic.9y;no;yes;no;cellular;202407;1;999;0;nonexistent;11402.18708;20293.03;935700961
40707;31;services;single;high.school;no;no;no;cellular;202407;1;999;0;nonexistent;11552.18708;27482.84342;919333159
40708;27;admin.;single;university.degree;no;yes;no;cellular;202407;1;999;0;nonexistent;11445.18708;32134.57133;992801357
40709;50;housemaid;divorced;basic.4y;no;no;no;cellular;202407;1;999;0;nonexistent;11360.40637;7877.435008;903868641
40710;57;admin.;divorced;high.school;no;no;no;cellular;202407;1;3;5;success;11576.40637;26406.11706;933432472
40711;30;technician;single;professional.course;no;no;no;cellular;202407;1;999;5;failure;11711.40637;15045.14806;999239777
40712;21;student;single;unknown;no;no;no;cellular;202407;1;999;0;nonexistent;11609.40637;11857.93959;937290802
40713;25;management;single;university.degree;no;no;no;cellular;202407;1;999;0;nonexistent;11373.40637;13270.82925;905362311
40714;30;technician;single;professional.course;no;no;no;cellular;202407;1;6;1;success;11592.40637;26992.9312;944652864
40715;80;retired;divorced;unknown;unknown;no;no;cellular;202407;1;3;2;success;11392.40637;28418.87104;918313869
40716;39;management;married;university.degree;no;yes;yes;cellular;202407;2;999;0;nonexistent;11516.40637;23668.26125;964159101
40718;30;technician;single;professional.course;no;no;no;cellular;202407;2;999;1;failure;11660.40637;26707.98188;949254014
40719;80;retired;married;unknown;unknown;yes;yes;cellular;202407;1;7;4;success;11452.40637;26651.41455;987524112
40721;34;admin.;married;professional.course;no;yes;yes;cellular;202407;1;999;1;failure;11499.40637;11397.10012;992054290
40725;61;management;married;professional.course;no;no;no;cellular;202407;1;999;0;nonexistent;11685.40637;21555.80554;984866044
40726;30;technician;single;professional.course;no;unknown;unknown;cellular;202407;1;12;2;failure;11536.40637;24802.39811;950850556
40727;141;student;single;high.school;no;no;no;cellular;202407;2;3;1;success;11693.40637;10355.77448;930944556
40728;80;retired;married;unknown;unknown;yes;no;cellular;202407;1;999;0;nonexistent;11447.40637;29480.93651;931234506
40729;24;student;single;high.school;no;yes;yes;cellular;202407;2;6;2;success;11757.56434;13001.76102;910615774
40730;14;admin.;married;professional.course;no;no;yes;cellular;202407;3;999;0;nonexistent;11728.56434;23707.88716;900087323
40731;60;retired;married;high.school;no;no;no;cellular;202407;1;999;0;nonexistent;11488.56434;28901.62052;988733517
40732;19;student;single;basic.4y;no;yes;no;cellular;202407;2;6;3;success;11598.56434;19568.48446;990607313
40735;23;student;single;professional.course;no;yes;no;cellular;202407;1;8;2;success;11507.56434;27041.26491;966549363
40737;52;admin.;married;professional.course;no;no;no;cellular;202407;2;999;0;nonexistent;11719.56434;24520.03466;961553610
40738;45;admin.;divorced;university.degree;no;no;yes;cellular;202407;1;999;0;nonexistent;11418.56434;17491.65505;991946116
40739;39;entrepreneur;married;professional.course;no;no;no;cellular;202407;3;6;1;success;11468.56434;13134.48433;992102214
40741;33;technician;married;university.degree;no;no;no;cellular;202407;1;999;0;nonexistent;11617.56434;9212.797787;994914202
